code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,earnings_yoy,buy_close_raw,end_close_raw,raw_return,qfq_return,buy_close_qfq,end_close_qfq,buy_trade_date,end_trade_date
sh.600248,陕建股份,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,3.91,100.0,100.0,11.0,1.4,42.2,62.1,16.8,39.5,"PB=0.59, 低估均值=1.20, 比值=0.49, 分位=1%",-0.0885780885780885,-0.0712589073634203,,,,,,,,0.585062,1.1987703,0.4880517977464072,0.0142857142857142,低估价值,价值线内/历史低位,62.1,低估价值,,3.91,3.36,-0.14066496163682873,-0.12041876066992907,3.81999962,3.36,2025-05-06,2026-05-18
sh.600729,重百集团,F52零售业,F52零售业,PE,PE低估,31.29,75.0,61.5,37.7,59.6,53.1,62.0,49.6,55.8,"PE=10.17, 低估均值=10.93, 比值=0.93, 分位=20%",0.0426524491836053,0.0978947368421052,,,,,,,,10.174775,10.9281557,0.9310605814300392,0.2048979591836734,低估价值,价值线内/历史低位,62.0,低估价值,,31.29,19.45,-0.37839565356343885,-0.3442383402293028,29.66016648,19.45,2025-05-06,2026-05-18
sh.603556,海兴电力,C40仪器仪表制造业,C40仪器仪表制造业,VALUE,基本价值线,26.73,75.0,43.1,65.0,0.0,48.6,61.9,40.3,51.1,"价值线=28.19, 现价/价值=0.95, 扣非EPS=1.99, akshare东方财富扣非净利润同比=-33.4%, 市值=130.2亿",-0.2245430809399478,-0.2636363636363635,130.15523283213165,28.191035982194418,0.9481737392298312,1.99,1.99,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,61.9,低估价值,,26.73,28.0,0.04751215862326963,0.07684542808428563,26.0018748,28.0,2025-05-06,2026-05-18
sh.601156,东航物流,G56航空运输业,G56航空运输业,PB,PB低估,12.6,83.1,83.1,31.1,25.0,58.4,61.8,35.7,48.7,"PB=1.11, 低估均值=1.39, 比值=0.79, 分位=1%",-0.1219512195121951,-0.1457627118644068,,,,,,,,1.107836,1.39357425,0.7949601537198323,0.0084656084656084,低估价值,价值线内/历史低位,61.8,低估价值,,12.6,15.3,0.2142857142857144,0.24188283463701832,12.3200028,15.3,2025-05-06,2026-05-18
sh.601222,林洋能源,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,5.55,96.7,96.7,29.2,0.0,46.1,61.8,24.9,43.3,"价值线=9.69, 现价/价值=0.57, 扣非EPS=0.37, akshare东方财富扣非净利润同比=-38.6%, 市值=114.4亿",-0.1628959276018099,-0.1814159292035398,114.3880142235,9.689602028958683,0.5727789421498505,0.37,0.37,1.0,年报扣非EPS,,,,,低估价值,深度低估,61.8,低估价值,,5.55,6.22,0.12072072072072082,0.13889405312645953,5.46143865,6.22,2025-05-06,2026-05-18
sh.601598,中国外运,G58多式联运和运输代理业,G58多式联运和运输代理业,VALUE,基本价值线,4.72,100.0,100.0,23.4,0.9,46.7,61.8,22.8,42.3,"价值线=8.89, 现价/价值=0.53, 扣非EPS=0.44, akshare东方财富扣非净利润同比=-22.0%, 市值=342.7亿",-0.0817120622568093,-0.0817120622568093,342.6961931221116,8.88853684337635,0.5310210311517466,0.4357,0.4357,1.0,年报扣非EPS,,,,,低估价值,深度低估,61.8,低估价值,,4.72,5.88,0.2457627118644068,0.30843546206170025,4.49391672,5.88,2025-05-06,2026-05-18
sh.600064,南京高科,K70房地产业,K70房地产业,PB,PB低估,7.26,78.9,78.9,42.3,32.7,44.2,61.7,41.1,51.4,"PB=0.65, 低估均值=0.82, 比值=0.79, 分位=12%",-0.009549795361528,0.0,,,,,,,,0.651314,0.8203690909090909,0.7939280102304284,0.116734693877551,低估价值,价值线内/历史低位,61.7,低估价值,,7.26,7.64,0.052341597796143224,0.0927129712312531,6.99177204,7.64,2025-05-06,2026-05-18
sh.600727,鲁北化工,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,7.54,75.0,68.7,36.6,52.2,61.1,61.7,47.6,54.7,"PB=1.25, 低估均值=1.48, 比值=0.84, 分位=21%",-0.0668316831683167,0.0328767123287672,,,,,,,,1.248224,1.479357727272727,0.8437607598137645,0.2097959183673469,低估价值,价值线内/历史低位,61.7,低估价值,,7.54,8.25,0.09416445623342184,0.10114239559430271,7.49221902,8.25,2025-05-06,2026-05-18
sh.601163,三角轮胎,C29橡胶和塑料制品业,C29橡胶和塑料制品业,VALUE,基本价值线,13.7,89.0,89.0,47.0,0.8,30.6,61.7,30.5,46.1,"价值线=21.84, 现价/价值=0.63, 扣非EPS=1.08, akshare东方财富扣非净利润同比=-55.3%, 市值=109.9亿",-0.1028159790438769,-0.0836120401337793,109.8514416573796,21.843415364916677,0.6271912963759302,1.08,1.08,1.0,年报扣非EPS,,,,,低估价值,深度低估,61.7,低估价值,,13.7,14.45,0.054744525547445244,0.09427862366314743,13.2050464,14.45,2025-05-06,2026-05-18
sh.601233,桐昆股份,C28化学纤维制造业,C28化学纤维制造业,PB,PB低估,10.88,93.9,93.9,7.3,25.8,56.1,61.7,25.4,43.5,"PB=0.70, 低估均值=1.05, 比值=0.67, 分位=1%",-0.0857142857142856,-0.0849453322119427,,,,,,,,0.704193,1.0503376363636363,0.6704444129394236,0.010204081632653,低估价值,价值线内/历史低位,61.7,低估价值,,10.88,19.81,0.8207720588235292,0.8376008070141652,10.78036096,19.81,2025-05-06,2026-05-18
sh.603260,合盛硅业,C26化学原料和化学制品制造业,半导体/电子,PB,PB低估,51.74,96.3,96.3,15.0,7.0,41.9,61.6,20.3,41.0,"PB=1.85, 低估均值=2.99, 比值=0.62, 分位=8%",-0.0441529650840568,0.0121283255086073,,,,,,,,1.847205,2.986326666666667,0.6185542327363159,0.0822819528250137,低估价值,价值线内/历史低位,61.6,低估价值,,51.74,41.46,-0.19868573637417863,-0.19180557725333613,51.29953738,41.46,2025-05-06,2026-05-18
sh.600998,九州通,F51批发业,F51批发业,PE,PE低估,5.26,87.7,87.7,19.1,36.9,48.1,61.5,33.1,47.3,"PE=9.02, 低估均值=12.60, 比值=0.72, 分位=9%",0.0333988212180746,0.0499001996007983,,,,,,,,9.022875,12.59979788888889,0.7161126773276901,0.0857142857142857,低估价值,价值线内/历史低位,61.5,低估价值,,5.26,4.87,-0.07414448669201512,-0.037978240671831975,5.06225556,4.87,2025-05-06,2026-05-18
sh.600383,金地集团,K70房地产业,资源金属,PB,PB低估,4.28,98.0,98.0,0.0,2.7,72.8,61.4,16.8,39.1,"PB=0.33, 低估均值=0.98, 比值=0.34, 分位=8%",-0.0551876379690948,-0.0655021834061134,,,,,,,,0.331133,0.981297,0.3374442192323018,0.0820408163265306,低估价值,价值线内/历史低位,61.4,低估价值,,4.28,2.78,-0.35046728971962626,-0.35046728971962626,4.28,2.78,2025-05-06,2026-05-18
sh.600346,恒力石化,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,15.63,85.3,85.3,14.8,55.5,51.5,61.3,38.1,49.7,"PB=1.68, 低估均值=2.27, 比值=0.74, 分位=9%",0.0083870967741936,0.0426951300867244,,,,,,,,1.684718,2.2669473,0.7431659306769063,0.0853061224489795,低估价值,价值线内/历史低位,61.3,低估价值,,15.63,20.51,0.3122200895713372,0.36018285749222834,15.07885494,20.51,2025-05-06,2026-05-18
sh.600663,陆家嘴,K70房地产业,K70房地产业,PB,PB低估,8.81,87.6,87.6,34.0,7.5,38.1,61.3,28.0,44.6,"PB=1.76, 低估均值=2.37, 比值=0.74, 分位=3%",-0.0078828828828829,-0.0056433408577877,,,,,,,,1.76066,2.3711703333333336,0.742527845953988,0.0265306122448979,低估价值,价值线内/历史低位,61.3,低估价值,,8.81,7.63,-0.13393870601589108,-0.11903363610515416,8.66094361,7.63,2025-05-06,2026-05-18
sh.600510,黑牡丹,K70房地产业,K70房地产业,PB,PB低估,5.26,92.5,92.5,0.8,59.9,40.0,61.1,31.9,46.5,"PB=0.52, 低估均值=0.80, 比值=0.65, 分位=10%",0.029354207436399,0.1144067796610168,,,,,,,,0.523066,0.8048214,0.6499156210309517,0.0995918367346938,低估价值,价值线内/历史低位,61.1,低估价值,,5.26,9.23,0.7547528517110267,0.7688184963943547,5.21817248,9.23,2025-05-06,2026-05-18
sh.600926,杭州银行,J66货币金融服务,金融,PE,PE低估,14.65,75.0,74.9,29.3,53.2,72.4,61.1,46.4,53.8,"PE=5.21, 低估均值=6.40, 比值=0.81, 分位=15%",-0.002722940776038,0.00480109739369,,,,,,,,5.209321,6.403845888888889,0.813467577200527,0.153697438376027,低估价值,价值线内/历史低位,61.1,低估价值,,14.65,16.24,0.10853242320819101,0.1547729983824182,14.06337005,16.24,2025-05-06,2026-05-18
sh.601061,中信金属,F51批发业,资源金属,PE,PE低估,7.7,75.0,73.3,37.8,60.9,42.8,61.1,48.5,54.8,"PE=14.21, 低估均值=15.65, 比值=0.91, 分位=1%",0.0026041666666667,0.0547945205479452,,,,,,,,14.214345,15.649150999999998,0.908314131546178,0.006,低估价值,价值线内/历史低位,61.1,低估价值,,7.7,14.02,0.8207792207792206,0.8749888998517341,7.4773776,14.02,2025-05-06,2026-05-18
sh.601555,东吴证券,J67资本市场服务,金融,PB,PB低估,7.92,75.0,69.4,38.4,36.2,65.0,61.0,43.4,52.2,"PB=0.93, 低估均值=1.09, 比值=0.85, 分位=19%",0.0076335877862594,0.056,,,,,,,,0.929761,1.092405818181818,0.8511131893708498,0.1881632653061224,低估价值,价值线内/历史低位,61.0,低估价值,,7.92,8.04,0.015151515151515138,0.06021599606422501,7.5833604,8.04,2025-05-06,2026-05-18
sh.601611,中国核建,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,8.98,77.5,77.5,15.1,83.4,62.9,61.0,49.3,55.2,"PB=1.27, 低估均值=1.59, 比值=0.80, 分位=13%",-0.0088300220750552,0.1127633209417595,,,,,,,,1.272194,1.5924963333333335,0.7988677734265844,0.1326860841423948,低估价值,价值线内/历史低位,61.0,低估价值,,8.98,12.84,0.42984409799554557,0.44483425337430393,8.8868325,12.84,2025-05-06,2026-05-18
sh.600111,北方稀土,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,24.57,75.0,55.6,6.7,88.0,91.6,60.9,51.3,56.1,"PB=3.88, 低估均值=3.96, 比值=0.98, 分位=23%",0.0814260563380282,0.1359223300970875,,,,,,,,3.883746,3.961194272727273,0.9804482518667408,0.2297959183673469,低估价值,价值线内/历史低位,60.9,低估价值,,24.57,51.7,1.1041921041921041,1.106804541823966,24.5395332,51.7,2025-05-06,2026-05-18
sh.600436,片仔癀,C27医药制造业,医药医疗,PE,PE低估,205.33,77.7,77.7,32.6,33.9,66.2,60.9,40.3,50.6,"PE=41.26, 低估均值=48.14, 比值=0.86, 分位=4%",0.0107309869554517,0.0080514507339586,,,,,,,,41.261695,48.14251218181818,0.8570739899107959,0.0363265306122448,低估价值,价值线内/历史低位,60.9,低估价值,,205.33,130.4,-0.3649247552720012,-0.35464948436201316,202.06073574,130.4,2025-05-06,2026-05-18
sh.600976,健民集团,F51批发业,F51批发业,PE,PE低估,42.15,86.4,86.4,16.7,49.9,42.3,60.9,35.6,48.3,"PE=17.34, 低估均值=24.32, 比值=0.71, 分位=11%",-0.0806979280261723,-0.0016579819990525,,,,,,,,17.342256,24.319199,0.71310967108744,0.110204081632653,低估价值,价值线内/历史低位,60.9,低估价值,,42.15,30.35,-0.27995255041518385,-0.25987061994618366,41.00634405,30.35,2025-05-06,2026-05-18
sh.603113,金能科技,C26化学原料和化学制品制造业,资源金属,PB,PB低估,6.32,96.1,96.1,0.0,43.7,37.2,60.9,25.7,43.3,"PB=0.63, 低估均值=1.15, 比值=0.55, 分位=11%",0.0896551724137932,0.1428571428571428,,,,,,,,0.630703,1.1529641666666666,0.5470274083395191,0.1114551083591331,低估价值,价值线内/历史低位,60.9,低估价值,,6.32,5.32,-0.15822784810126578,-0.1154529204272885,6.01437744,5.32,2025-05-06,2026-05-18
sh.603599,广信股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,10.9,97.8,97.8,11.6,2.0,40.6,60.9,16.9,38.9,"PB=1.01, 低估均值=1.61, 比值=0.63, 分位=1%",-0.0848026868178001,-0.0595340811044002,,,,,,,,1.005265,1.6062981818181818,0.6258271417963833,0.0098969072164948,低估价值,价值线内/历史低位,60.9,低估价值,,10.9,11.89,0.09082568807339442,0.11731155856927922,10.6416155,11.89,2025-05-06,2026-05-18
sh.600095,湘财股份,J67资本市场服务,金融,PB,PB低估,8.07,75.0,63.1,18.9,63.2,84.1,60.7,47.0,53.9,"PB=1.94, 低估均值=2.23, 比值=0.87, 分位=26%",-0.020631067961165,0.2190332326283988,,,,,,,,1.944954,2.229951727272727,0.8721955619993242,0.2587755102040816,低估价值,价值线内/历史低位,60.7,低估价值,,8.07,8.88,0.1003717472118959,0.1003717472118959,8.07,8.88,2025-05-06,2026-05-18
sh.603192,汇得科技,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,17.02,75.0,74.1,43.7,54.2,31.5,60.7,47.1,53.9,"PB=1.52, 低估均值=1.84, 比值=0.83, 分位=14%",-0.0729847494553377,0.0792644261255548,,,,,,,,1.524692,1.8355435,0.8306487969367112,0.142150803461063,低估价值,价值线内/历史低位,60.7,低估价值,,17.02,22.25,0.30728554641598116,0.3300804654325644,16.72831124,22.25,2025-05-06,2026-05-18
sh.600170,上海建工,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,2.43,86.9,86.9,13.3,28.8,66.2,60.6,30.3,45.5,"PB=0.70, 低估均值=0.94, 比值=0.74, 分位=6%",-0.0760456273764257,-0.0279999999999999,,,,,,,,0.697485,0.9404491,0.7416509835566858,0.0632653061224489,低估价值,价值线内/历史低位,60.6,低估价值,,2.43,2.63,0.08230452674897104,0.10859485370457511,2.37237255,2.63,2025-05-06,2026-05-18
sh.601117,中国化学,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,7.47,80.0,80.0,25.8,35.0,64.3,60.4,37.5,48.9,"PB=0.72, 低估均值=0.86, 比值=0.83, 分位=3%",0.0275103163686383,0.0177111716621254,,,,,,,,0.715023,0.8601988181818182,0.8312299260202741,0.026938775510204,低估价值,价值线内/历史低位,60.4,低估价值,,7.47,7.99,0.06961178045515393,0.10770922378892656,7.21308429,7.99,2025-05-06,2026-05-18
sh.603027,千禾味业,C14食品制造业,消费,PE,PE低估,11.42,89.3,89.3,12.6,32.7,48.9,60.4,28.9,44.7,"PE=22.58, 低估均值=31.23, 比值=0.72, 分位=1%",0.0,-0.0078192875760207,,,,,,,,22.577809,31.225849666666665,0.7230486677229354,0.008984725965858,低估价值,价值线内/历史低位,60.4,低估价值,,11.42,8.15,-0.28633975481611207,-0.024841160384936667,8.3576128,8.15,2025-05-06,2026-05-18
sh.600050,中国联通,I63电信、广播电视和卫星传输服务,I63电信、广播电视和卫星传输服务,PB,PB低估,5.48,75.0,46.6,18.4,57.3,86.6,60.3,45.1,52.7,"PB=1.02, 低估均值=1.04, 比值=0.99, 分位=36%",-0.0179211469534049,0.0981963927855711,,,,,,,,1.023177,1.035126,0.9884564777621276,0.36,低估价值,价值线内/历史低位,60.3,低估价值,,5.48,4.92,-0.10218978102189791,-0.07364603633963096,5.31114476,4.92,2025-05-06,2026-05-18
sh.600062,华润双鹤,C27医药制造业,医药医疗,PE,PE低估,18.87,77.4,77.4,36.7,30.8,54.4,60.3,39.3,49.8,"PE=12.09, 低估均值=14.27, 比值=0.85, 分位=7%",-0.0278207109737248,-0.0232919254658384,,,,,,,,12.091089,14.266260909090908,0.8475303428871948,0.0677551020408163,低估价值,价值线内/历史低位,60.3,低估价值,,18.87,17.27,-0.08479067302596721,-0.06163944132227028,18.40443936,17.27,2025-05-06,2026-05-18
sh.600573,惠泉啤酒,C15酒、饮料和精制茶制造业,消费,PE,PE低估,11.24,80.2,80.2,26.9,56.7,37.1,60.2,41.5,50.9,"PE=42.55, 低估均值=53.28, 比值=0.80, 分位=9%",-0.0148992112182295,0.0838958534233367,,,,,,,,42.549057,53.2844199,0.7985271694775454,0.0906318082788671,低估价值,价值线内/历史低位,60.2,低估价值,,11.24,13.02,0.1583629893238434,0.16590288326995006,11.16731092,13.02,2025-05-06,2026-05-18
sh.600853,龙建股份,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,3.8,82.0,82.0,28.1,35.1,46.1,60.2,35.9,48.1,"PB=1.20, 低估均值=1.49, 比值=0.81, 分位=4%",0.0133333333333331,0.029810298102981,,,,,,,,1.200331,1.4851788888888888,0.8082063440169198,0.0440816326530612,低估价值,价值线内/历史低位,60.2,低估价值,,3.8,3.85,0.013157894736842257,0.024671099207538072,3.7573032,3.85,2025-05-06,2026-05-18
sh.600995,南网储能,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,9.81,80.2,80.2,33.4,34.3,43.1,60.2,37.5,48.8,"PB=1.44, 低估均值=1.78, 比值=0.81, 分位=8%",0.0240083507306889,0.0051229508196721,,,,,,,,1.442648,1.780298454545455,0.8103405338114144,0.0751020408163265,低估价值,价值线内/历史低位,60.2,低估价值,,9.81,14.78,0.5066258919469928,0.5234524239697387,9.70164855,14.78,2025-05-06,2026-05-18
sh.600486,扬农化工,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,51.75,86.1,86.1,20.1,29.9,47.5,60.1,30.9,45.5,"PB=1.92, 低估均值=2.52, 比值=0.76, 分位=1%",-0.0228474320241691,-0.0452029520295202,,,,,,,,1.916488,2.5214139,0.7600846493310757,0.0061224489795918,低估价值,价值线内/历史低位,60.1,低估价值,,51.75,63.23,0.22183574879227042,0.2390687165013714,51.030261,63.23,2025-05-06,2026-05-18
sh.601678,滨化股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,4.18,83.2,83.2,1.4,84.4,54.4,60.0,42.5,51.2,"PB=0.75, 低估均值=1.01, 比值=0.74, 分位=12%",0.0555555555555555,0.0829015544041449,,,,,,,,0.74908,1.0134474545454546,0.7391404424968169,0.1244897959183673,低估价值,价值线内/历史低位,60.0,低估价值,,4.18,6.39,0.5287081339712918,0.5435244249261579,4.13987618,6.39,2025-05-06,2026-05-18
sh.600796,钱江生化,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,5.58,97.3,97.3,2.2,32.0,22.5,59.5,20.4,40.0,"PB=1.46, 低估均值=2.47, 比值=0.59, 分位=9%",-0.0210526315789474,-0.0053475935828877,,,,,,,,1.462154,2.467585,0.5925445324071917,0.0918367346938775,低估价值,价值线内/历史低位,59.5,低估价值,,5.58,5.78,0.03584229390681015,0.041100894525056164,5.55181542,5.78,2025-05-06,2026-05-18
sh.600993,马应龙,C27医药制造业,医药医疗,PE,PE低估,26.0,75.0,61.7,37.0,36.4,54.0,59.5,41.3,50.4,"PE=20.99, 低估均值=22.53, 比值=0.93, 分位=20%",0.0288880094974277,0.045016077170418,,,,,,,,20.987639,22.52669390909091,0.9316786158101166,0.1995918367346938,低估价值,价值线内/历史低位,59.5,低估价值,,26.0,24.85,-0.044230769230769185,-0.023210253894580535,25.44048,24.85,2025-05-06,2026-05-18
sh.603589,口子窖,C15酒、饮料和精制茶制造业,消费,PE,PE低估,36.32,82.2,82.2,24.4,35.1,47.0,59.5,34.4,47.0,"PE=13.00, 低估均值=16.14, 比值=0.81, 分位=4%",0.0052587877110434,0.0365296803652968,,,,,,,,12.998954,16.1422776,0.8052738480968757,0.0442958629335562,低估价值,价值线内/历史低位,59.5,低估价值,,36.32,21.46,-0.4091409691629956,-0.38621869245128104,34.96359328,21.46,2025-05-06,2026-05-18
sh.600681,百川能源,D45燃气生产和供应业,D45燃气生产和供应业,PB,PB低估,3.55,86.7,86.7,20.7,38.5,27.0,59.4,31.2,45.3,"PB=1.26, 低估均值=1.67, 比值=0.75, 分位=4%",0.0471976401179941,0.0725075528700904,,,,,,,,1.259973,1.671870375,0.7536307950907977,0.0428571428571428,低估价值,价值线内/历史低位,59.4,低估价值,,3.55,4.03,0.13521126760563384,0.21023236146018953,3.32993905,4.03,2025-05-06,2026-05-18
sh.600958,东方证券,J67资本市场服务,金融,PB,PB低估,9.29,75.0,69.3,36.5,30.4,59.5,59.4,39.7,49.5,"PB=1.02, 低估均值=1.11, 比值=0.91, 分位=11%",-0.0095948827292112,-0.0462012320328543,,,,,,,,1.016499,1.1134007777777777,0.9129677473630092,0.1061224489795918,低估价值,价值线内/历史低位,59.4,低估价值,,9.29,9.5,0.02260495156081821,0.0440614585964334,9.09908121,9.5,2025-05-06,2026-05-18
sh.600905,三峡能源,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,4.3,83.1,83.1,2.6,59.6,69.8,59.3,36.7,48.0,"PB=1.38, 低估均值=1.73, 比值=0.80, 分位=1%",0.0093896713615022,0.0238095238095237,,,,,,,,1.378816,1.7337068000000002,0.7952994127957507,0.0063559322033898,低估价值,价值线内/历史低位,59.3,低估价值,,4.3,4.14,-0.037209302325581395,-0.02127666515768345,4.2300003,4.14,2025-05-06,2026-05-18
sh.600420,国药现代,C27医药制造业,医药医疗,PE,PE低估,10.31,76.0,76.0,40.3,26.5,46.3,59.2,38.2,48.7,"PE=12.41, 低估均值=14.17, 比值=0.88, 分位=1%",-0.0400372439478584,-0.1180496150556029,,,,,,,,12.414926,14.165169777777775,0.8764403247376852,0.0065306122448979,低估价值,价值线内/历史低位,59.2,低估价值,,10.31,9.13,-0.11445198836081472,-0.09007977513788279,10.03384665,9.13,2025-05-06,2026-05-18
sh.600483,福能股份,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,9.7,75.0,66.6,25.8,62.9,52.2,59.2,45.2,52.2,"PB=1.04, 低估均值=1.08, 比值=0.96, 分位=9%",0.0452586206896552,0.0624315443592551,,,,,,,,1.035207,1.079015,0.9594000083409404,0.0861224489795918,低估价值,价值线内/历史低位,59.2,低估价值,,9.7,10.85,0.11855670103092786,0.16327654110045242,9.3271029,10.85,2025-05-06,2026-05-18
sh.601139,深圳燃气,D45燃气生产和供应业,D45燃气生产和供应业,PB,PB低估,6.44,90.3,90.3,11.7,30.0,36.6,59.2,25.8,42.5,"PB=1.19, 低估均值=1.67, 比值=0.71, 分位=0%",-0.0416666666666665,-0.0286576168929109,,,,,,,,1.18978,1.6703538181818185,0.7122922024359346,0.0016326530612244,低估价值,价值线内/历史低位,59.2,低估价值,,6.44,6.6,0.024844720496894235,0.05083179068042121,6.2807388,6.6,2025-05-06,2026-05-18
sh.600338,西藏珠峰,B09有色金属矿采选业,资源金属,PB,PB低估,9.65,91.5,91.5,5.8,27.6,46.0,59.1,23.7,41.4,"PB=2.31, 低估均值=3.31, 比值=0.70, 分位=1%",-0.041708043694141,-0.0783190066857688,,,,,,,,2.31052,3.307663875,0.6985353068863444,0.0119194410193177,低估价值,价值线内/历史低位,59.1,低估价值,,9.65,21.23,1.2000000000000002,1.2085337745046862,9.6127124,21.23,2025-05-06,2026-05-18
sh.600612,老凤祥,C24文教、工美、体育和娱乐用品制造业,C24文教、工美、体育和娱乐用品制造业,VALUE,基本价值线,48.62,75.0,44.1,57.5,3.6,39.9,59.1,36.9,48.0,"价值线=51.66, 现价/价值=0.94, 扣非EPS=3.45, akshare东方财富扣非净利润同比=-22.9%, 市值=254.3亿",-0.0575692963752666,-0.0444182389937107,254.34092337722237,51.65784812220603,0.9411929022862228,3.4475,3.4475,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,59.1,低估价值,,48.62,36.9,-0.24105306458247633,-0.2091328766155569,46.65764818,36.9,2025-05-06,2026-05-18
sh.600876,凯盛新能,C30非金属矿物制品业,资源金属,PB,PB低估,9.51,97.1,97.1,0.0,35.9,20.9,59.1,20.6,39.8,"PB=1.58, 低估均值=4.22, 比值=0.37, 分位=10%",-0.0020986358866735,0.0590200445434296,,,,,,,,1.577654,4.221555,0.3737139513757371,0.0953408110440034,低估价值,价值线内/历史低位,59.1,低估价值,,9.51,9.25,-0.02733964248159826,-0.02733964248159826,9.51,9.25,2025-05-06,2026-05-18
sh.601113,华鼎股份,F52零售业,F52零售业,PE,PE低估,4.05,75.0,73.1,36.4,51.2,36.7,59.1,43.6,51.4,"PE=8.90, 低估均值=9.90, 比值=0.90, 分位=7%",-0.0581395348837209,0.0074626865671643,,,,,,,,8.896999,9.8956816,0.8990789477300886,0.0661664392905866,低估价值,价值线内/历史低位,59.1,低估价值,,4.05,4.46,0.10123456790123453,0.10123456790123453,4.05,4.46,2025-05-06,2026-05-18
sh.600600,青岛啤酒,C15酒、饮料和精制茶制造业,消费,PE,PE低估,74.87,75.0,68.6,29.1,36.8,67.8,59.0,39.9,49.4,"PE=22.91, 低估均值=24.89, 比值=0.92, 分位=11%",-0.0463635205706279,0.1091851851851852,,,,,,,,22.910554,24.894387272727275,0.9203100180376548,0.106938775510204,低估价值,价值线内/历史低位,59.0,低估价值,,74.87,61.7,-0.17590490182983842,-0.14976967177038836,72.56857107,61.7,2025-05-06,2026-05-18
sh.601619,嘉泽新能,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,3.76,80.2,80.2,3.6,86.5,53.4,59.0,43.9,51.5,"PB=1.33, 低估均值=1.76, 比值=0.75, 分位=15%",0.0473537604456824,0.1325301204819278,,,,,,,,1.327242,1.7605765555555557,0.7538678143883295,0.1513227513227513,低估价值,价值线内/历史低位,59.0,低估价值,,3.76,5.69,0.5132978723404258,0.5786870916777167,3.6042608,5.69,2025-05-06,2026-05-18
sh.603209,兴通股份,G55水上运输业,G55水上运输业,PB,PB低估,14.42,76.2,76.2,45.0,29.5,28.9,59.0,38.7,48.8,"PB=1.54, 低估均值=1.76, 比值=0.87, 分位=3%",-0.0913673597983616,-0.0109739368998628,,,,,,,,1.536726,1.7568400000000002,0.8747102752669565,0.0278884462151394,低估价值,价值线内/历史低位,59.0,低估价值,,14.42,14.06,-0.02496532593619971,-0.011394741553504617,14.22205666,14.06,2025-05-06,2026-05-18
sh.600315,上海家化,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,24.1,79.0,79.0,0.0,100.0,54.2,58.9,47.1,53.0,"PB=2.36, 低估均值=3.11, 比值=0.76, 分位=16%",0.1877772301626419,0.5448717948717949,,,,,,,,2.364806,3.108800444444445,0.7606811830672523,0.1608163265306122,低估价值,价值线内/历史低位,58.9,低估价值,,24.1,18.51,-0.23195020746887962,-0.23079948349618984,24.0639464,18.51,2025-05-06,2026-05-18
sh.603225,新凤鸣,C28化学纤维制造业,C28化学纤维制造业,PB,PB低估,10.72,83.4,83.4,15.5,46.7,45.1,58.9,34.3,46.6,"PB=0.95, 低估均值=1.19, 比值=0.79, 分位=5%",-0.1184210526315788,-0.065387968613775,,,,,,,,0.945542,1.1937703750000002,0.7920635490724084,0.048618219037871,低估价值,价值线内/历史低位,58.9,低估价值,,10.72,16.62,0.5503731343283582,0.5802138934930818,10.51756352,16.62,2025-05-06,2026-05-18
sh.600021,上海电力,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,9.04,75.0,62.7,30.8,34.5,64.4,58.8,39.3,49.1,"PB=1.26, 低估均值=1.35, 比值=0.93, 分位=18%",-0.0141766630316249,0.0390804597701148,,,,,,,,1.25846,1.3515586,0.9311176000803812,0.1848979591836734,低估价值,价值线内/历史低位,58.8,低估价值,,9.04,16.77,0.8550884955752214,0.913847439667905,8.76245392,16.77,2025-05-06,2026-05-18
