date,code,name,action,price,execution_price,position_change_pct,reason,phase,realized_account_pct,execution_quantity,cost_basis,trade_side,quantity,trade_amount,commission_amount,stamp_duty_amount,slippage_amount,transaction_cost_amount,allocated_entry_fee_amount,cost_amount,gross_pnl_amount,profit_loss_amount,profit_loss_pct,cash_change_amount,requested_position_pct,cash_limited,lot_rounded,board_lot_size,grid_slot,value_line,account_mode,selection_reason,trade_basis_score,trade_basis_reason,technical_alignment,ima_web_validation,signal_type,entry_evidence_score,entry_evidence,industry_tags,structure_ratio,anchor_low,anchor_high,anchor_pullback_low,anchor_low_date,anchor_high_date,anchor_pullback_low_date,gap_up,volume_node_date,volume_node_confirmed_on,valid_volume_node_count
2026-02-25,sh.600549,厦门钨业,右侧买入,63.73,63.73,5.74,R75; 浮盈加仓33%; 回调波段50%收盘放量向上突破; close_confirmed,exited,-0.0034,900.0,63.73,买入,900.0,57357.0,5.0,0.0,28.68,33.68,0.0,,,-33.68,-0.0587,-57390.68,6.075416666666668,False,True,100.0,,,,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；基本面硬条件通过且多周期强度居前；20日强度+5.5%；60日强度+77.4%；120日强度+125.4%；距120日高点-8.8%；MA20/MA60同步上扬；收盘站上MA20,6.0,MA20/MA60同步上扬；收盘站上MA20,watch,aligned,pullback_50_breakout,13.0,"['primary:pullback_50_breakout+5', 'volume_confirmed+1', 'entry_within_structure_zone', 'close_above_rising_or_reclaimed_ma20+1', 'entry_near_or_reclaims_ma20+2', 'ma20_ma60_rising_alignment+2', 'large_wave_structure+2']",小金属,0.5,28.77,68.77,53.32,2025-10-23,2026-01-27,2026-02-02,False,,,
2026-02-27,sh.600961,株冶集团,右侧买入,23.85,23.85,29.81,R76; 33未三日下行首仓; 回调波段50%收盘放量向上突破; close_confirmed,exited,-0.0174,12500.0,23.85,买入,12500.0,298125.0,25.34,0.0,149.06,174.4,0.0,,,-174.4,-0.0585,-298299.4,30.0,False,True,100.0,,,,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；量能高于5/10日基准1.32倍；基本面硬条件通过且多周期强度居前；20日强度+8.3%；60日强度+52.7%；120日强度+73.3%；距120日高点-13.0%；MA20/MA60同步上扬；收盘站上MA20；量能高于5/10日基准1.32倍,8.0,MA20/MA60同步上扬；收盘站上MA20；量能高于5/10日基准1.32倍,trade_ready,aligned,pullback_50_breakout,14.0,"['primary:pullback_50_breakout+5', 'volume_confirmed+1', 'volume_expanded_1_3x+1', 'entry_within_structure_zone', 'close_above_rising_or_reclaimed_ma20+1', 'entry_near_or_reclaims_ma20+2', 'ma20_ma60_rising_alignment+2', 'large_wave_structure+2']",贵金属,0.5,11.13,27.48,18.72,2025-07-31,2026-01-29,2026-02-03,False,,,
2026-03-03,sh.600961,株冶集团,统一分仓收盘止盈1份,23.41,23.41,-5.96,止盈条件=profit_floor; 14:55/close proxy,exited,-0.1164,-2500.0,23.85,卖出,2500.0,58525.0,5.0,29.26,29.26,63.53,34.88,59625.0,-1100.0,-1198.41,-2.0087,58461.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-04,sh.600549,厦门钨业,统一分仓收盘止盈1份,78.27,78.27,-7.29,止盈条件=volume_node_break:2026-03-02; 14:55/close proxy,exited,3.6554,-1400.0,52.075,卖出,1400.0,109578.0,9.31,54.79,54.79,118.89,42.65,72905.0,36673.0,36511.46,50.0516,109459.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-04,sh.600549,厦门钨业,右侧买入,69.66,69.66,7.66,R77; 浮盈加仓50%; 连阳波段一半拉回; 一半位置止损; gap_or_open_fill,exited,-0.0045,1100.0,69.66,买入,1100.0,76626.0,6.51,0.0,38.31,44.83,0.0,,,-44.83,-0.0585,-76670.83,8.335725,False,True,100.0,,,,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.42倍；多周期均量扣低走高；基本面硬条件通过且多周期强度居前；20日强度+15.4%；60日强度+132.2%；120日强度+165.6%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.42倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.42倍；多周期均量扣低走高,trade_ready,aligned,bull_run_half_pullback,10.0,"['primary:bull_run_half_pullback+4', 'volume_confirmed+1', 'volume_expanded_1_3x+1', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'ma20_ma60_rising_alignment+2']",小金属,,,,,,,,,,,
2026-03-05,sh.600961,株冶集团,收盘条件退出,22.61,22.61,-23.85,R76; condition stop; 14:55/close proxy,exited,-1.2645,-10000.0,23.85,卖出,10000.0,226100.0,19.22,113.05,113.05,245.32,139.52,238500.0,-12400.0,-12784.84,-5.3574,225854.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06,sh.600549,厦门钨业,右侧买入,73.54,73.54,11.77,R78; 浮盈加仓50%; 上涨波段62.5%拉回支撑5%区域; 共振=MA10; close_confirmed,exited,-0.0069,1600.0,73.54,买入,1600.0,117664.0,10.0,0.0,58.83,68.83,0.0,,,-68.83,-0.0585,-117732.83,12.167025,False,True,100.0,,,,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高；基本面硬条件通过且多周期强度居前；20日强度+15.5%；60日强度+113.3%；120日强度+145.1%；距120日高点-4.8%；MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,7.0,MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,trade_ready,aligned,uptrend_support_pullback,9.0,"['primary:uptrend_support_pullback+4', 'entry_within_structure_zone', 'close_above_rising_or_reclaimed_ma20+1', 'ma20_ma60_rising_alignment+2', 'large_wave_structure+2']",小金属,0.625,53.47,81.05,,2026-02-06,2026-03-04,,,,,
2026-03-09,sh.600549,厦门钨业,收盘条件退出,71.25,71.25,-7.66,R77; condition stop; 14:55/close proxy,exited,0.1664,-1100.0,69.66,卖出,1100.0,78375.0,6.66,39.19,39.19,85.04,44.83,76626.0,1749.0,1619.14,2.1118,78289.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-09,sh.600549,厦门钨业,统一分仓收盘止盈1份,71.25,71.25,-7.81,止盈条件=volume_node_break:2026-03-04; 14:55/close proxy,exited,2.8647,-1500.0,52.075,卖出,1500.0,106875.0,9.08,53.44,53.44,115.96,45.7,78112.5,28762.5,28600.84,36.5935,106759.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11,sz.002056,横店东磁,左侧网格卖出,22.312,22.311560836721615,-1.82,L7; 上一格卖出; intraday_cross,exited,0.1893,-900.0,20.18,卖出,900.0,20080.4,5.0,10.04,10.04,25.08,14.08,18162.0,1918.4,1879.24,10.3391,20055.32,,,,,6.0,23.485853512338544,left,,,,,,,,,,,,,,,,,,,,
2026-03-11,sh.600549,厦门钨业,收盘条件退出,68.76,68.76,-11.77,R78; condition stop; 14:55/close proxy,exited,-0.7767,-1600.0,73.54,卖出,1600.0,110016.0,9.35,55.01,55.01,119.37,68.83,117664.0,-7648.0,-7836.2,-6.6559,109896.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11,sh.600549,厦门钨业,统一尾仓收盘退出,68.76,68.76,-8.86,止盈条件=maximum_profit_half; 14:55/close proxy,exited,1.4426,-1500.0,59.068,卖出,1500.0,103140.0,8.77,51.57,51.57,111.91,51.96,88602.0,14538.0,14374.14,16.2138,103028.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13,sz.002056,横店东磁,左侧网格卖出,24.66,24.660146187955473,-1.82,L4; 上一格卖出; intraday_cross,exited,0.4005,-900.0,20.18,卖出,900.0,22194.13,5.0,11.1,11.1,27.19,14.08,18162.0,4032.13,3990.86,21.9566,22166.94,,,,,3.0,23.485853512338544,left,,,,,,,,,,,,,,,,,,,,
2026-03-13,sz.002056,横店东磁,左侧网格卖出,23.486,23.485853512338544,-1.82,L6; 上一格卖出; intraday_cross,exited,0.2949,-900.0,20.18,卖出,900.0,21137.27,5.0,10.57,10.57,26.14,14.08,18162.0,2975.27,2935.05,16.1479,21111.13,,,,,5.0,23.485853512338544,left,,,,,,,,,,,,,,,,,,,,
2026-03-16,sz.002056,横店东磁,左侧网格买入,23.486,23.485853512338544,1.88,L4; 价值线网格第4份; intraday_cross,watch,-0.0014,800.0,23.485853512338544,买入,800.0,18788.68,5.0,0.0,9.39,14.39,0.0,,,-14.39,-0.0766,-18803.08,2.0,False,True,100.0,3.0,23.485853512338544,left,,,,,,,,,,,,,,,,,,,,
2026-03-17,sz.002056,横店东磁,左侧网格买入,22.312,22.311560836721615,1.78,L6; 价值线网格第6份; intraday_cross,watch,-0.0014,800.0,22.311560836721615,买入,800.0,17849.25,5.0,0.0,8.92,13.92,0.0,,,-13.92,-0.078,-17863.17,2.0,False,True,100.0,5.0,23.485853512338544,left,,,,,,,,,,,,,,,,,,,,
2026-03-23,sz.002056,横店东磁,左侧网格买入,21.196,21.195982794885534,1.91,L7; 价值线网格第7份; intraday_cross,watch,-0.0015,900.0,21.195982794885534,买入,900.0,19076.38,5.0,0.0,9.54,14.54,0.0,,,-14.54,-0.0762,-19090.92,2.0,False,True,100.0,6.0,23.485853512338544,left,,,,,,,,,,,,,,,,,,,,
2026-03-24,sz.002056,横店东磁,左侧网格买入,20.136,20.136183655141256,1.81,L8; 价值线网格第8份; intraday_cross,watch,-0.0014,900.0,20.136183655141256,买入,900.0,18122.57,5.0,0.0,9.06,14.06,0.0,,,-14.06,-0.0776,-18136.63,2.0,False,True,100.0,7.0,23.485853512338544,left,,,,,,,,,,,,,,,,,,,,
2026-03-25,sz.002056,横店东磁,左侧网格卖出,21.196,21.195982794885534,-1.81,L8; 上一格卖出; intraday_cross,watch,0.093,-900.0,20.136183655141256,卖出,900.0,19076.38,5.0,9.54,9.54,24.08,14.06,18122.57,953.82,915.68,5.0488,19052.31,,,,,7.0,23.485853512338544,left,,,,,,,,,,,,,,,,,,,,
2026-03-25,sz.001337,四川黄金,右侧买入,46.76,46.76,29.93,R79; 33未三日下行首仓; 上涨波段50%有效跌破后收盘放量收复; 跳空向上加分; close_confirmed,watch,-0.0175,6400.0,46.76,买入,6400.0,299264.0,25.44,0.0,149.63,175.07,0.0,,,-175.07,-0.0585,-299439.07,30.0,False,True,100.0,,,,基本面硬条件通过且多周期强度居前；20日强度-9.6%；60日强度+60.5%；120日强度+66.5%；距120日高点-37.8%；MA20/MA60同步上扬,4.0,MA20/MA60同步上扬,watch,aligned,uptrend_50_reclaim,14.0,"['primary:uptrend_50_reclaim+5', 'volume_confirmed+1', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'ma20_ma60_rising_alignment+2', 'deduction_low_price_volume_ma60+2', 'large_wave_structure+2', 'gap_up+1']",,0.5,20.36,72.94,,2024-12-31,2026-01-29,,True,,,
2026-03-26,sz.001337,四川黄金,突破次日未确认退出,46.45,46.45,-29.93,R79; 开盘未站上46.650; gap_stop,watch,-0.2307,-6400.0,46.76,卖出,6400.0,297280.0,25.27,148.64,148.64,322.55,175.07,299264.0,-1984.0,-2481.62,-0.8288,296957.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-10,sh.603893,瑞芯微,右侧买入,170.02,170.02,28.9,R80; 33未三日下行首仓; 上涨波段50%有效跌破后收盘放量收复; 跳空向上加分; close_confirmed,exited,-0.0169,1700.0,170.02,买入,1700.0,289034.0,24.57,0.0,144.52,169.08,0.0,,,-169.08,-0.0585,-289203.08,30.0,False,True,100.0,,,,主流标准基本面模型入选；收盘站上MA20；量能高于5/10日基准1.44倍；多周期均量扣低走高,5.0,收盘站上MA20；量能高于5/10日基准1.44倍；多周期均量扣低走高,watch,aligned,uptrend_50_reclaim,10.0,"['primary:uptrend_50_reclaim+5', 'volume_confirmed+1', 'volume_expanded_1_3x+1', 'entry_within_structure_zone', 'large_wave_structure+2', 'gap_up+1']",半导体,0.5,83.71,249.58,,2024-12-18,2025-09-01,,True,,,
2026-04-13,sh.603893,瑞芯微,统一分仓收盘止盈2份,168.83,168.83,-10.2,"止盈条件=profit_floor,trailing_10; 14:55/close proxy",exited,-0.0824,-600.0,170.02,卖出,600.0,101298.0,8.61,50.65,50.65,109.91,59.68,102012.0,-714.0,-883.59,-0.8657,101188.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-14,sh.603893,瑞芯微,统一分仓收盘止盈1份,169.77,169.77,-5.1,止盈条件=volume_node_break:2026-04-10; 14:55/close proxy,exited,-0.0131,-300.0,170.02,卖出,300.0,50931.0,5.0,25.47,25.47,55.93,29.84,51006.0,-75.0,-160.77,-0.315,50875.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-24,sh.603893,瑞芯微,统一分仓收盘止盈1份,178.65,178.65,-6.8,止盈条件=volume_node_break:2026-04-22; 14:55/close proxy,active,0.3374,-400.0,170.02,卖出,400.0,71460.0,6.07,35.73,35.73,77.53,39.78,68008.0,3452.0,3334.68,4.9005,71382.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,sh.603893,瑞芯微,统一尾仓收盘退出,185.49,185.49,-6.8,止盈条件=maximum_profit_half; 14:55/close proxy,active,0.6107,-400.0,170.02,卖出,400.0,74196.0,6.31,37.1,37.1,80.5,39.78,68008.0,6188.0,6067.71,8.9168,74115.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,sh.688072,拓荆科技,右侧买入,412.51,412.51,24.75,R81; 33未三日下行首仓; W底收盘放量突破颈线; close_confirmed,active,-0.0145,600.0,412.51,买入,600.0,247506.0,21.04,0.0,123.75,144.79,0.0,,,-144.79,-0.0585,-247650.79,30.0,False,True,200.0,,,,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20,6.0,MA20/MA60同步上扬；收盘站上MA20,watch,aligned,w_bottom_neckline,13.0,"['primary:w_bottom_neckline+6', 'volume_confirmed+1', 'volume_expanded_1_3x+1', 'entry_within_structure_zone', 'close_above_rising_or_reclaimed_ma20+1', 'entry_near_or_reclaims_ma20+2', 'ma20_ma60_rising_alignment+2']",半导体,,,,,,,,,,,
2026-05-07,sz.002056,横店东磁,左侧价值证伪清仓,19.25,19.25,-1.82,L1; quality_score_below_70;earnings_yoy_below_10pct; 次日开盘退出,active,-0.0859,-900.0,20.18,卖出,900.0,17325.0,5.0,8.66,8.66,22.32,14.08,18162.0,-837.0,-873.41,-4.8052,17302.67,,,,,0.0,23.485853512338544,left,,,,,,,,,,,,,,,,,,,,
2026-05-07,sz.002056,横店东磁,左侧价值证伪清仓,19.25,19.25,-1.82,L2; quality_score_below_70;earnings_yoy_below_10pct; 次日开盘退出,active,-0.0859,-900.0,20.18,卖出,900.0,17325.0,5.0,8.66,8.66,22.32,14.08,18162.0,-837.0,-873.41,-4.8052,17302.67,,,,,1.0,23.485853512338544,left,,,,,,,,,,,,,,,,,,,,
2026-05-07,sz.002056,横店东磁,左侧价值证伪清仓,19.25,19.25,-1.82,L3; quality_score_below_70;earnings_yoy_below_10pct; 次日开盘退出,active,-0.0859,-900.0,20.18,卖出,900.0,17325.0,5.0,8.66,8.66,22.32,14.08,18162.0,-837.0,-873.41,-4.8052,17302.67,,,,,2.0,23.485853512338544,left,,,,,,,,,,,,,,,,,,,,
2026-05-07,sz.002056,横店东磁,左侧价值证伪清仓,19.25,19.25,-1.82,L5; quality_score_below_70;earnings_yoy_below_10pct; 次日开盘退出,active,-0.0859,-900.0,20.18,卖出,900.0,17325.0,5.0,8.66,8.66,22.32,14.08,18162.0,-837.0,-873.41,-4.8052,17302.67,,,,,4.0,23.485853512338544,left,,,,,,,,,,,,,,,,,,,,
2026-05-07,sz.002056,横店东磁,左侧价值证伪清仓,19.25,19.25,-1.88,L4; quality_score_below_70;earnings_yoy_below_10pct; 次日开盘退出,active,-0.3409,-800.0,23.485853512338544,卖出,800.0,15400.0,5.0,7.7,7.7,20.4,14.39,18788.68,-3388.68,-3423.48,-18.207,15379.6,,,,,3.0,23.485853512338544,left,,,,,,,,,,,,,,,,,,,,
2026-05-07,sz.002056,横店东磁,左侧价值证伪清仓,19.25,19.25,-1.78,L6; quality_score_below_70;earnings_yoy_below_10pct; 次日开盘退出,active,-0.247,-800.0,22.311560836721615,卖出,800.0,15400.0,5.0,7.7,7.7,20.4,13.92,17849.25,-2449.25,-2483.57,-13.9033,15379.6,,,,,5.0,23.485853512338544,left,,,,,,,,,,,,,,,,,,,,
2026-05-07,sz.002056,横店东磁,左侧价值证伪清仓,19.25,19.25,-1.91,L7; quality_score_below_70;earnings_yoy_below_10pct; 次日开盘退出,active,-0.1774,-900.0,21.195982794885534,卖出,900.0,17325.0,5.0,8.66,8.66,22.32,14.54,19076.38,-1751.38,-1788.25,-9.367,17302.67,,,,,6.0,23.485853512338544,left,,,,,,,,,,,,,,,,,,,,
2026-05-07,sh.603799,华友钴业,右侧买入,67.62,67.62,29.75,R82; 33未三日下行首仓; 回调波段50%收盘放量向上突破; 跳空向上加分; close_confirmed,active,-0.0174,4400.0,67.62,买入,4400.0,297528.0,25.29,0.0,148.76,174.05,0.0,,,-174.05,-0.0585,-297702.05,30.0,False,True,100.0,,,,基本价值线模型入选；MA20上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高；主流标准基本面模型入选；MA20上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,8.0,MA20上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,trade_ready,aligned,pullback_50_breakout,13.0,"['primary:pullback_50_breakout+5', 'volume_confirmed+1', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'entry_near_or_reclaims_ma20+2', 'large_wave_structure+2', 'gap_up+1']",能源金属,0.5,32.82,81.47,53.47,2025-06-10,2026-01-26,2026-03-24,True,,,
2026-05-08,sh.603799,华友钴业,突破次日未确认退出,66.86,66.86,-29.75,R82; 开盘未站上67.470; gap_stop,active,-0.3663,-4400.0,67.62,卖出,4400.0,294184.0,25.01,147.09,147.09,319.19,174.05,297528.0,-3344.0,-3837.24,-1.289,293864.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,sh.688072,拓荆科技,右侧买入,462.8,462.8,9.26,R83; 浮盈加仓50%; 上涨波段75.0%拉回支撑5%区域; 共振=MA5; close_confirmed,active,-0.0054,200.0,462.8,买入,200.0,92560.0,7.87,0.0,46.28,54.15,0.0,,,-54.15,-0.0585,-92614.15,12.3753,False,True,200.0,,,,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高；基本面硬条件通过且多周期强度居前；20日强度+34.1%；60日强度+32.6%；120日强度+57.3%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,trade_ready,aligned,uptrend_support_pullback,8.0,"['primary:uptrend_support_pullback+4', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'ma20_ma60_rising_alignment+2']",半导体,0.75,372.01,489.71,,2026-04-27,2026-05-06,,,,,
2026-05-11,sh.600301,华锡有色,右侧买入,62.45,62.45,29.98,R84; 33未三日下行首仓; 回调波段50%收盘放量向上突破; close_confirmed,active,-0.0175,4800.0,62.45,买入,4800.0,299760.0,25.48,0.0,149.88,175.36,0.0,,,-175.36,-0.0585,-299935.36,30.0,False,True,100.0,,,,基本面硬条件通过且多周期强度居前；20日强度+25.6%；60日强度+5.9%；120日强度+105.2%；距120日高点-15.8%；MA20上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,8.0,MA20上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；多周期均量扣低走高,trade_ready,aligned,pullback_50_breakout,9.0,"['primary:pullback_50_breakout+5', 'volume_confirmed+1', 'entry_within_structure_zone', 'close_above_rising_or_reclaimed_ma20+1', 'large_wave_structure+2']",,0.5,28.15,77.22,44.46,2025-11-05,2026-03-03,2026-03-24,False,,,
2026-05-13,sh.600301,华锡有色,收盘条件退出,59.88,59.88,-29.98,R84; condition stop; 14:55/close proxy,active,-1.2648,-4800.0,62.45,卖出,4800.0,287424.0,24.43,143.71,143.71,311.86,175.36,299760.0,-12336.0,-12823.21,-4.2753,287112.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,sh.688519,南亚新材,右侧买入,187.175,187.175,29.95,R85; 33未三日下行首仓; 连阳波段一半拉回; 一半位置止损; intraday_cross,active,-0.0175,1600.0,187.175,买入,1600.0,299480.0,25.46,0.0,149.74,175.2,0.0,,,-175.2,-0.0585,-299655.2,30.0,False,True,200.0,,,,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.23倍；多周期均量扣低走高；基本面硬条件通过且多周期强度居前；20日强度+47.7%；60日强度+146.2%；120日强度+184.7%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.23倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.23倍；多周期均量扣低走高,trade_ready,aligned,bull_run_half_pullback,9.0,"['primary:bull_run_half_pullback+4', 'volume_confirmed+1', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'ma20_ma60_rising_alignment+2']",元件,,,,,,,,,,,
2026-05-14,sh.688519,南亚新材,收盘条件退出,180.6,180.6,-29.95,R85; condition stop; 14:55/close proxy,active,-1.0834,-1600.0,187.175,卖出,1600.0,288960.0,24.56,144.48,144.48,313.52,175.2,299480.0,-10520.0,-11008.72,-3.6738,288646.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-15,sz.300726,宏达电子,右侧买入,53.95,53.95,29.67,R86; 33未三日下行首仓; 连阳波段一半拉回; 一半位置止损; intraday_cross,active,-0.0174,5500.0,53.95,买入,5500.0,296725.0,25.22,0.0,148.36,173.58,0.0,,,-173.58,-0.0585,-296898.58,30.0,False,True,100.0,,,,基本面硬条件通过且多周期强度居前；20日强度+35.2%；60日强度+18.3%；120日强度+37.9%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.21倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.21倍；多周期均量扣低走高,trade_ready,aligned,bull_run_half_pullback,9.0,"['primary:bull_run_half_pullback+4', 'volume_confirmed+1', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'ma20_ma60_rising_alignment+2']",,,,,,,,,,,,
2026-05-19,sh.688072,拓荆科技,右侧买入,554.63,554.63,11.09,"R87; 浮盈加仓50%; 上涨波段75.0%拉回支撑5%区域; 共振=MA5,MA10; close_confirmed",active,-0.0065,200.0,554.63,买入,200.0,110926.0,9.43,0.0,55.46,64.89,0.0,,,-64.89,-0.0585,-110990.89,17.0033,False,True,200.0,,,,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.24倍；多周期均量扣低走高；基本面硬条件通过且多周期强度居前；20日强度+30.6%；60日强度+60.4%；120日强度+56.1%；距120日高点-0.9%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.24倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；量能高于5/10日基准1.24倍；多周期均量扣低走高,trade_ready,aligned,uptrend_support_pullback,7.0,"['primary:uptrend_support_pullback+4', 'volume_confirmed+1', 'entry_extended_from_structure-2', 'stop_distance_above_7pct-1', 'close_above_rising_or_reclaimed_ma20+1', 'ma20_ma60_rising_alignment+2', 'large_wave_structure+2']",半导体,0.75,372.01,564.7,,2026-04-27,2026-05-15,,,,,
2026-05-21,sh.688072,拓荆科技,统一分仓收盘止盈1份,605.88,605.88,-8.25,止盈条件=trailing_10; 14:55/close proxy,active,3.8543,-200.0,412.51,卖出,200.0,121176.0,10.3,60.59,60.59,131.48,48.26,82502.0,38674.0,38494.26,46.6313,121044.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-21,sz.300726,宏达电子,统一分仓收盘止盈1份,56.03,56.03,-5.93,止盈条件=profit_floor; 14:55/close proxy,active,0.2221,-1100.0,53.95,卖出,1100.0,61633.0,5.24,30.82,30.82,66.87,34.72,59345.0,2288.0,2186.41,3.6821,61566.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-21,sh.688200,华峰测控,右侧买入,289.98,289.98,29.0,R88; 33未三日下行首仓; 连阳波段一半拉回; 一半位置止损; intraday_cross,active,-0.017,1000.0,289.98,买入,1000.0,289980.0,24.65,0.0,144.99,169.64,0.0,,,-169.64,-0.0585,-290149.64,30.0,False,True,200.0,,,,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）；基本面硬条件通过且多周期强度居前；20日强度+56.2%；60日强度+55.3%；120日强度+177.4%；距120日高点+0.0%；MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）,9.0,MA20/MA60同步上扬；收盘站上MA20；候选观察：接近21日收盘高点（非买点）,trade_ready,aligned,bull_run_half_pullback,10.0,"['primary:bull_run_half_pullback+4', 'volume_confirmed+1', 'entry_within_structure_zone', 'entry_tight_to_structure+1', 'close_above_rising_or_reclaimed_ma20+1', 'ma20_ma60_rising_alignment+2', 'gap_up+1']",半导体,,,,,,,,,,,
2026-05-22,sh.688200,华峰测控,统一分仓收盘止盈1份,303.33,303.33,-5.8,止盈条件=profit_floor; 14:55/close proxy,active,0.2604,-200.0,289.98,卖出,200.0,60666.0,5.16,30.33,30.33,65.82,33.93,57996.0,2670.0,2570.25,4.4292,60600.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26,sz.300726,宏达电子,统一分仓收盘止盈1份,60.43,60.43,-5.93,止盈条件=trailing_10; 14:55/close proxy,active,0.7056,-1100.0,53.95,卖出,1100.0,66473.0,5.65,33.24,33.24,72.12,34.72,59345.0,7128.0,7021.16,11.8242,66400.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27,sh.688200,华峰测控,收盘条件退出,275.95,275.95,-23.2,R88; condition stop; 14:55/close proxy,active,-1.1464,-800.0,289.98,卖出,800.0,220760.0,18.76,110.38,110.38,239.52,135.71,231984.0,-11224.0,-11599.24,-4.9971,220520.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
